gene	p
TNRC18P1	0.128955269228155
PPP1R12B	0.166977824506978
RP11-569A11.1	0.0860154872651825
SYT2	0.281033497107631
CSF2RB	0.218784605482508
CAPN2	0.166921856073175
TP53BP2	0.0617891509188817
RN7SL756P	0.0617611667019801
H3F3B	0.107995090768806
MUSK	0.41292311136519
RN7SL643P	0.03261
FAM135B	0.765316361572073
AC007690.1	0.107887151646471
ST6GAL1	0.424120795871129
RP11-48F14.1	0.201582307578526
RP11-48F14.2	0.12834361420159
RP11-849N15.4	0.249911050167705
KAT7	0.107623300458541
AC007680.2	0.128139729192735
MIR7-3	0.0855997217569291
IDH3B	0.107563334279466
MIR1292	0.107563334279466
NOP56	0.128107747230562
RP4-686C3.7	0.107563334279466
SNORA51	0.36243558632931
SNORD110	0.107563334279466
SNORD57	0.107563334279466
SNORD86	0.0855877285211141
AL357936.1	0.03244
MIR662	0.03243
MSLN	0.107419415449686
MSLNL	0.166018365641778
AKTIP	0.107387433487513
FSHR	0.517747990133565
OR2B6	0.0613733854106284
RPLP2P1	0.0854198232197041
FAM13A	0.619678501325253
RP5-1096J16.1	0.183584458365482
CTD-2324F15.2	0.217269460024546
SYT1	0.611407166358174
RP11-671P2.1	0.165586609152438
RP11-595B24.2	0.127584042599974
AC022120.1	0.061149511675415
TANC2	0.293230617931487
RP11-136H13.1	0.0611215274585134
WIPI2	0.216825710299391
IL21R	0.183080742461252
AC002128.5	0.106907704054913
AD000684.2	0.0610935432416118
LSR	0.106907704054913
CAMKK2	0.165246800804346
OR9I2P	0.106843740130566
ADCYAP1R1	0.263439420167026
RP11-945A11.1	0.165098884229295
RP11-945A11.2	0.146597319112021
KCNK9	0.36030079035424
ARAP2	0.552624319883586
RNU6-1266P	0.06096961313819
CTC-207P7.1	0.216302005668803
RP11-15A1.7	0.084844147900584
ZNF155	0.084844147900584
ZNF230	0.0609456266665601
RP11-350N15.5	0.03218
WHSC1L1	0.0848081681931391
RP11-467L24.1	0.359996961713594
RP11-231G15.2	0.0847801839762374
RP11-231G15.3	0.0847801839762374
LL22NC03-N27C7.1	0.0608736672516701
VPREB3	0.0847442042687924
ZNF70	0.0847442042687924
RP11-420B22.1	0.12678449354564
RP11-420B22.2	0.106427974622313
SNORD18	0.0608057055820517
TMC5	0.231757288889067
RP11-576M8.2	0.126704538640207
ZBBX	0.231713313691078
AC113618.1	0.060765728129335
AC113618.2	0.03208
AC017060.1	0.346208738271615
CYP2W1	0.0845203305335791
LGALS3BP	0.126500653631352
SOX14	0.03195
PTPRN2	0.815404112080786
KRT121P	0.106120148236395
KRT86	0.215290576115071
RPS2P45	0.03192
PARM1	0.198755901671457
RP11-44F21.2	0.145673839954266
KRT3	0.198719921964012
KRT76	0.16405547271339
RP11-153F5.2	0.16405547271339
CTD-3141N22.1	0.03191
ZNF525	0.03191
RN7SL140P	0.106020204604603
RNU6-961P	0.106020204604603
SDC4	0.181601576710735
UPK3A	0.145549909850844
SLC25A39P1	0.0605178679224917
COL23A1	0.701632279394422
RP11-1259L22.1	0.105924258718083
TLL2	0.370626966390955
SETD1B	0.105876285774823
RP11-21C4.4	0.0604698949792317
WNT16	0.084184519930759
SCN8A	0.290280281920997
RP11-426K3.1	0.0840166146293491
TBC1D8	0.406138937639172
CYB5A	0.163323885328675
PPP1R17	0.163231937187426
HK1	0.289828536705298
LRG_365	0.289828536705298
RP11-227H15.7	0.105476511247656
PIP5K1B	0.5984224897158
PRKACG	0.144830315701944
PGM5	0.303784665448687
FGF12-AS2	0.06015407310277
RP11-121E16.1	0.0837767499130491
CTC-501O10.1	0.162964088254225
GS1-122H1.2	0.330661506910103
GS1-122H1.3	0.0601021024142384
AC010880.1	0.289296836584166
GNAI1	0.213559552412439
HMGN2P32	0.083572864904194
RP11-57C13.3	0.22931866427335
RP11-57C13.6	0.22931866427335
LINC01090	0.529293478478138
RPTOR	0.564461643632991
RP1-65P5.1	0.427342978560092
ASB5	0.229082797302322
RP11-3K16.2	0.104916826909623
AC092122.1	0.144134708024674
AC092122.2	0.144134708024674
RNU6-214P	0.0597862805377767
FABP6	0.162168536945163
AC011357.1	0.083273034008819
RP5-921G16.1	0.479549534062789
RNU6-979P	0.0832290588108306
AC073333.1	0.143730935752236
AGR2	0.258854006340424
TSPAN13	0.212616084528326
ROR1	0.625747078647643
RP11-24J23.2	0.258670110057927
AK3P5	0.083033169292519
ITGB1	0.258618139369396
RP11-462L8.1	0.212428190500558
RNU6-432P	0.124429821580629
RP11-33G16.1	0.143463086819034
AL157871.2	0.0829292279154556
RP11-638I2.2	0.03123
YY1	0.10433315609996
MAS1	0.124329877948837
RP1-249F5.3	0.104293178647243
MUM1	0.227815512051203
STEAP2-AS1	0.467856129143163
CCR12P	0.0594064947369684
PELI1	0.195493741529777
PARP1	0.143107287489856
LINC00222	0.161189089353605
FAM20B	0.178555294813725
MAP1LC3B2	0.082661378982254
RP11-809C9.2	0.0592985556146334
HSD17B7P1	0.103953370299151
OR14A16	0.103953370299151
RP1-60O19.2	0.142787467868122
PROSER2	0.226884037402905
FER1L5	0.103797458233556
NUDCD3	0.123698234195914
MKX	0.226724127592038
RP11-554E23.4	0.0824295097564973
INHBA-AS1	0.210889058570966
IAPP	0.123586297328307
SLCO1A2	0.256787172034972
SP8	0.0591026660963216
RP11-626H12.3	0.0823815368132373
CTB-181H17.1	0.0823455571057924
RP11-526P5.2	0.256615268988291
TNFRSF8	0.256563298299759
RP11-362F19.3	0.0590466976625184
PARVG	0.285311084548315
KIAA1024	0.194386366089526
GHR	0.210553247968146
CTD-3187F8.11	0.103405679196933
CTD-3187F8.2	0.103405679196933
SIGLECL1	0.103405679196933
BDKRB2	0.24114399478694
RP11-404P21.1	0.103337717527315
RP11-404P21.8	0.2987315154253
SDR42E2	0.0820657149367756
MTND3P4	0.03086
SGTA	0.103213787423893
THOP1	0.0820257374840589
SLC25A21	0.714552992112449
RP11-780K2.1	0.0819497803238973
RP4-718N17.2	0.12289868514158
BACH2	0.634634066386558
AC019118.3	0.0818898141448223
SYNPR-AS1	0.398611183292623
AC002456.2	0.193374936535794
BLMH	0.122710791113812
RNU6-1267P	0.03078
MIR1225	0.05866691186171
PKD1	0.0817938682583024
RP11-304L19.1	0.05866691186171
RP11-304L19.3	0.03078
TSC2	0.102925949764333
KCNK2	0.269559968177948
AC092846.2	0.0817099156075973
AC004535.2	0.102814012896726
TPD52L1	0.283532087902423
RP1-209A6.1	0.564461643632991
BBIP1	0.122526894831315
MIR4680	0.0816579449190656
PDCD4	0.141312299862877
MIR31HG	0.323921308382073
PLAUR	0.141264326919617
RN7SL368P	0.122486917378599
CTC-510F12.4	0.102662098576403
TSPAN16	0.122402964727893
HKDC1	0.254440495560504
GABARAPL1	0.122339000803547
RP11-656E20.5	0.102610127887871
CTD-2251F13.1	0.520150635041836
PRKD1	0.671397331904806
TRAM1	0.122295025605558
RP5-879K22.1	0.122235059426483
RP11-3D4.3	0.0814340711838523
RP11-180P8.3	0.0583510899852483
RP11-180P8.4	0.0583510899852483
NUDT9	0.158726478266258
RP11-363E6.1	0.10239025189793
CTD-2277K2.1	0.268296680672101
PPP1R1C	0.29618894943252
XXYLT1-AS1	0.0812621681371707
B3GALT2	0.0812381816655406
CDC73	0.140648674147781
LRG_507	0.140648674147781
RP11-108P20.4	0.03057
U8	0.509728513118601
SAMD4A	0.490751216313999
AC090505.6	0.253465045714217
MIR4697	0.12184328038986
RNU6-549P	0.0581791869385666
ZNF609	0.121787311956057
PPP2R2A	0.191939745983265
AC079610.1	0.675822835920541
CCL17	0.102074430021468
UBASH3B	0.449706365609796
LY86	0.267381197004889
MYL4	0.0809503440059807
RP11-275I4.2	0.140176940205724
HMGB3P10	0.0580152793824283
PLSCR5	0.191539971456099
NFE2L3	0.121479485570138
PSMD13	0.157711050967254
DLEU7	0.191096221730944
RP11-108P20.1	0.03034
RP11-108P20.2	0.03034
RP11-108P20.3	0.03034
HECW1-IT1	0.206995254676362
TRPM7	0.101538732155065
KDM4D	0.0806065379126173
CTC-505O3.1	0.0805945446768023
RNU2-49P	0.0805945446768023
SYNE1-AS1	0.0805785536957156
PRSS48	0.0303
RP11-731D1.3	0.0303
BMPER	0.488360564641542
MDGA1	0.333371978204293
FOXP4	0.139457346056824
MIR4641	0.0804985987902823
RP11-94P11.4	0.404835672680608
AL590867.1	0.25165006936088
RNU4-77P	0.05763549358162
TPK1	0.487752907360249
GSDMC	0.139233472321611
MIR937	0.0302
PUF60	0.0575955161289033
SCRIB	0.0575955161289033
MARCH1	0.769741865587808
TRAPPC9	0.866431332728341
LRG_374	0.25112236698502
WIPF1	0.25112236698502
LINC00620	0.27949436517804
RNF121	0.101031018505563
RP11-849H4.2	0.101031018505563
AC005863.2	0.332260605018769
CBLN3	0.138801715832271
NYNRIN	0.100871108694696
AC118653.2	0.0573756401389617
RP11-312B8.2	0.0573596491578749
GLT6D1	0.156287853650541
TGFBR3	0.523192919193575
COX6CP15	0.0799828896502373
JMJD6	0.0799708964144222
MXRA7	0.156191907764021
CHST2	0.0799469099427923
RP11-80H8.4	0.100667223685841
ASTN1	0.47607549342171
DISC1FP1	0.58873195517728
RP11-594N15.2	0.189293238613422
NEURL3	0.0798949392542606
CTD-2010I22.2	0.02999
NAE1	0.0798509640562722
PDP2	0.0572357190544532
CAMKK1	0.138353968361844
RPS21P1	0.0572077348375516
TBCE-AS1	0.0798149843488273
ZNF407	0.595955880883182
SELP	0.305167885312684
SLC9A9-AS1	0.119848405499298
NXPE4	0.100427358969541
RP11-172C16.4	0.02996
FAM129C	0.100411367988455
KB-1410C5.4	0.02996
RP11-631F7.2	0.100387381516824
ADAR	0.138138090117174
RP11-181D18.4	0.0570997957152166
STAU2	0.455251238301598
OSBPL1A	0.521705757952515
RN7SL247P	0.05708380473413
RP11-38H17.1	0.188717563294302
AC092988.1	0.137898225400874
KTN1	0.204456686428854
AGPAT2	0.02983
AL590226.1	0.02983
FBXL21	0.100075557385634
LECT2	0.119388664793057
PALLD	0.724447411659824
C1ORF158	0.0794112120763889
PHACTR4	0.0999956024802011
RP11-254F19.2	0.0999836092443862
MIR3144	0.02979
RP11-672L10.4	0.0568559332536449
IGSF9B	0.219228355207663
SLC39A8	0.303704710543254
RNU6-976P	0.0998436881598779
SPATA5	0.377559056692026
RP11-34F13.3	0.0997757264902595
Z95114.3	0.137310556845939
Z95114.4	0.119004881246977
Z95114.5	0.137310556845939
Z95114.6	0.137310556845939
Z95114.7	0.137310556845939
RP11-686D22.5	0.0567360008954949
RAB5CP2	0.0791513586337306
RP11-18B16.2	0.24817203097453
RP3-340B19.3	0.0791033856904706
NUP37	0.118824982709752
RP11-319E12.1	0.137086683110726
SP140	0.376675554986987
SP140L	0.276072295225493
RP11-466P24.2	0.118761018785405
RP11-466P24.5	0.0995398595192312
SV2C	0.51859950987643
KB-1047C11.2	0.88218644684398
DEFA11P	0.171167461551685
DEFA7P	0.154388924646499
ABCG2	0.275680516188869
KRT7	0.136762865743721
METTL7AP1	0.136762865743721
RP3-416H24.1	0.118517156323833
MYO3A	0.375852019461024
RP11-650J17.1	0.302105612434587
SNORA70	0.42014303932582
RNU6-351P	0.0787995570498239
RP11-556I14.1	0.314990345445169
CTD-2193P3.1	0.118417212692042
DNAJC4	0.0787635773423789
FERMT3	0.0787635773423789
FKBP2	0.0787635773423789
LRG_180	0.0787635773423789
NUDT22	0.0787635773423789
RP11-783K16.14	0.0787635773423789
TRPT1	0.0564401677453916
VEGFB	0.0787635773423789
AC002306.1	0.0564321722548483
PBX4	0.0992000511711395
CCM2	0.153993147864604
AC027119.1	0.440859355323598
CTB-180C19.1	0.0563881970568599
BID	0.170575795251478
MIR3198-1	0.0786636337105873
DNAAF1	0.17053182005349
HSDL1	0.0563562150946866
AC073343.13	0.170499838091317
RP11-611L7.1	0.0563482196041433
ZNF316	0.136363091216554
RGMA	0.217449358561771
LEPREL1	0.326791689487129
TBC1D1	0.550557485578134
NR1I3	0.0784917306639056
TOMM40L	0.0784917306639056
CDS2	0.153473440979288
RP11-394I13.2	0.0784077780132005
RP11-574O7.1	0.0986483623236495
RP11-76I14.1	0.325916183272634
FAM65C	0.231329530144998
SMAD6	0.259705526083289
SCARNA16	0.245217697218769
TEAD1	0.4871812297864
SLC18A1	0.169312507745631
MIER1	0.0982565832870261
SLC35D1	0.230725870608977
RP5-1103G7.4	0.0292
GRM3	0.360916443126077
RP11-101E14.3	0.0981646351457778
DNA2	0.135211740578314
RNA5SP319	0.0779120575995139
CLDN1	0.135171763125597
CLDN16	0.272622241056044
CA11	0.0557965307566533
DBP	0.0557965307566533
SEC1P	0.117077968026033
DOCK4	0.547579165350742
PPP2R5C	0.244514094050955
RP11-561I11.3	0.0777601432791906
RP11-561I11.4	0.184811766163884
RP11-624J12.1	0.244074342071072
TMEM260	0.415357738235635
RP11-120J1.1	0.24402237138254
TCP1P1	0.02906
RNU2-2P	0.02903
RP11-727F15.9	0.02903
STX5	0.02903
WDR74	0.02903
RP11-541P9.3	0.484382808096234
SEL1L2	0.359041500593665
AC002985.3	0.0774763033649022
COPE	0.0774763033649022
DDX49	0.0555126908423649
HOMER3	0.02898
CALCOCO1	0.168121179654675
CTD-3073N11.7	0.168089197692501
CTD-3073N11.9	0.168089197692501
SIGLEC12	0.199467500329814
SIGLEC27P	0.151578509720518
SIGLEC6	0.199467500329814
EMCN-IT3	0.0974450409968778
RP1-228P16.4	0.134220299750941
RP1-228P16.5	0.134220299750941
COX10-AS1	0.591630320499238
UBQLN4	0.0772724183560471
C13ORF45	0.151326651768403
RP11-332E3.2	0.134152338081322
CTC-546K23.1	0.334551313059435
RP11-92C4.4	0.151202721664981
INPP5J	0.134016414742085
PLA2G3	0.151174737448079
SELM	0.134016414742085
ZNF124	0.167597475024086
RP11-15A1.2	0.0971891852994911
RP11-15A1.3	0.0552648306355216
ZNF404	0.0552648306355216
ZNF45	0.0971891852994911
C1ORF198	0.133928464346109
RP5-858B6.3	0.02885
FAM169B	0.167497531392295
RN7SL534P	0.0970972371582427
RNU6-643P	0.0770245581492038
ERVFRD-1	0.0970452664697111
SMIM13	0.133760559044699
CCT7P1	0.0969653115642778
RAET1E	0.0969653115642778
RAET1E-AS1	0.0969653115642778
RP11-244K5.8	0.115754714341112
LRG_382	0.357078607665277
RBM20	0.357078607665277
RP11-716O23.1	0.133548678545301
SLC47A1	0.167033792940781
PLIN1	0.0968573724419427
LINC00658	0.166989817742793
UBE2E1	0.213095813960926
SNORD28	0.166921856073175
LIMCH1	0.508661115131066
RN7SL50P	0.182648985971912
AL591806.1	0.0966934648858044
ARHGAP30	0.115422901483563
PVRL4	0.166713973319048
AC009499.1	0.76941005273026
CTB-114C7.4	0.133156899508677
LCP2	0.197740474372454
INPP4B	0.655150495120752
RP5-1057I20.2	0.0766487700936672
VDR	0.355835308885788
AC006296.1	0.150087350734186
AC006296.2	0.133060953622157
MUC2	0.182249211444745
KB-1930G5.3	0.0965255595843943
RN7SL563P	0.0766127903862222
KIAA1551	0.226932010346165
AC011901.2	0.166342183008783
RP11-536K7.5	0.149959422885493
AP000345.1	0.096445604678961
SLC39A6	0.132889050575475
FAM133B	0.0765128467544305
LRG_330	0.149795515329354
SCN4B	0.149795515329354
CTA-714B7.5	0.319383867498731
CTA-714B7.7	0.115003138230038
SPNS3	0.212004429501761
LRP8	0.211960454303773
RP4-784A16.2	0.0963136790849961
RP4-784A16.3	0.132725143019337
CA5A	0.0962976881039094
CTD-3025N20.2	0.132625199387545
FER1L6	0.409968777609428
RP6-114E22.1	0.196828988450514
RP1-273G13.3	0.0961257850572277
ATP8B4	0.614485430217357
SDK2	0.578505722772356
SNX19P2	0.0285
PLXNA4	0.658732474884165
MS4A18	0.0545732207035232
EI24P2	0.0761330609536222
OR10K1	0.0761330609536222
OR7A10	0.149103905397356
RP11-278L15.6	0.0958219564165811
TM4SF4	0.196109394301614
SNORA74	0.0760011353596571
CDC20B	0.148756101558721
MICAL3	0.512694840110178
XXBAC-B461K10.4	0.0956900308226161
RP11-872D17.8	0.114195593685162
SLC43A3	0.131841641314299
CTC-360P9.5	0.0955860894455527
SP3	0.180358277931247
ATP8A1	0.466500893496068
ERC2	0.8173070388301
RNU6-962P	0.131477846494577
SLC25A5P8	0.0756853134831955
RBL2	0.0756373405399354
RP4-575N6.2	0.0541094822520098
RP4-575N6.5	0.095186314918386
S1PR1	0.095186314918386
DDI2	0.0540775002898365
RSC1A1	0.02821
FYCO1	0.163895562902523
RP11-729M20.1	0.237673951891133
ALDOB	0.13098212608089
ZNF189	0.0754094690594505
CASC8	0.492194402357071
POU5F1B	0.0950184096169761
RP11-664D1.1	0.209130050651433
NAV2	0.870069280925558
NPHP3	0.23733014579777
ADSS	0.223242091460416
RP11-595B24.1	0.147492814052874
XYLB	0.0751815975789655
PIGPP4	0.0947145809763293
TXNDC2	0.113056236282737
MEGF11	0.481748293962205
MYO3B	0.731391495196709
LINC00933	0.02805
UBE2Q2P1	0.02805
CTD-2216M2.1	0.130338489092152
NIPAL2	0.263467404383927
RNU6-914P	0.094550673420191
TYR	0.146965111677014
AC011754.1	0.178439360200847
SLC16A14	0.130198568007644
RGMB	0.146745235687073
RGMB-AS1	0.0536257550741381
AC074091.13	0.02798
CHCHD4P2	0.0942668335059027
RP11-484L8.1	0.0942348515437293
VWA3A	0.112480560963616
ATG13	0.12983077544265
MUC19	0.539719598146645
COX5BP6	0.0746818794200071
AC108676.1	0.11234463762438
ATP13A3	0.17777573448575
LINC00884	0.146333467924091
CAND1	0.129694852103414
SNOZ185	0.0746339064767472
C1QL3	0.162212512143151
ITPR1	0.742661139117538
CNTNAP5	0.782022939062369
MRPL35P3	0.0533978835936532
RP11-46O21.2	0.0745699425524005
TMC2	0.336110433715385
GUCA1C	0.248635769426044
AC079949.1	0.02785
SPPL2A	0.192227583642825
BRINP1	0.496563937939002
OTOP1	0.111944863097213
NSG2	0.431364710303389
PRKG2	0.17708012680848
CTC-537E7.2	0.0532259805469715
NOSTRIN	0.261076752711471
OR10K2	0.0742101454779505
RNA5SP149	0.02777
OR4A40P	0.02777
OR4A43P	0.02777
ACPL2	0.234179922523697
RP11-764I5.1	0.0531220391699082
RP11-525K10.3	0.671949020752296
ST3GAL4	0.176568415413707
CTDSPL2	0.111509108862601
RN7SL347P	0.02773
RP11-516C1.1	0.02773
LINC00557	0.111497115626787
PUM1	0.161061161504911
MIR4290	0.12863145186115
RP11-406A20.4	0.145122151106776
ERICH1	0.33417952274917
HERC1	0.145018209729712
AC022182.1	0.219712082385535
AC022182.2	0.0739263055636621
MAGEF1	0.0931754490467377
HTR1A	0.0529141564157815
RP11-158J3.2	0.0529141564157815
LACC1	0.128331620965775
C8ORF46	0.233176488460508
RP11-346I3.2	0.111061361392175
GLO1	0.128255663805614
RNU1-130P	0.0737464070264371
AC008067.2	0.160497479421606
OTUD3	0.144642421674176
AC092594.1	0.494021371946222
AMMECR1L	0.110897453836036
RP11-395A13.2	0.0527542466049148
MTND2P9	0.0928436361891893
RP11-117O7.2	0.0928436361891893
SLC9A2	0.272130518387629
MRPS22	0.344017973862741
RP11-488C13.5	0.02752
RP11-488C13.6	0.0526942804258398
RP11-488C13.7	0.02752
VASH1	0.0735785017250271
CNKSR3	0.447539587672553
RFTN1	0.343790102382256
PTPRS	0.376615588807912
CTB-107P3.1	0.0526383119920365
RP11-120I21.2	0.365425899792517
AF131215.4	0.127640011033777
AF131215.5	0.0925438052938143
RP1-41C23.1	0.174909351125965
AFAP1	0.386450042176213
RP5-865N13.1	0.143822883893484
RP5-865N13.2	0.159554011537493
LCORL	0.189537101074994
SLC25A16	0.0923639067565892
TMEM14D	0.02738
AC005487.2	0.0524464202189965
RP11-274M4.1	0.0922959450869709
RP11-206M11.7	0.231321534654455
TM4SF18	0.159294158094834
RNU6-505P	0.0524024450210081
RP11-649A16.1	0.490999076520842
RN7SL551P	0.0731387497451438
RP11-669I1.1	0.143495068781207
AC007969.4	0.0731267565093288
DAP3P2	0.0921880059646359
DCAF17	0.127148288365362
AC087294.2	0.0523344833513898
TMEM11	0.0921240420402892
CRTAM	0.203273353828441
RP11-94M14.3	0.092092060078116
KIAA1468	0.174173765995978
CCR9	0.126988378554495
LZTFL1	0.257334863137191
MOCOS	0.341603335718655
AL354981.1	0.0522785149175865
KCNMB2	0.654982589819342
RP11-385J1.2	0.481236582567432
RP11-455G16.1	0.0522505307006849
OR10W1	0.0919761254652376
DAPK1	0.562350834129551
PAPPA2	0.515037518839375
CCDC41	0.173829959902615
B3GAT1	0.109662150547091
RP11-629O1.2	0.0918082201638276
ST3GAL1	0.443993587616584
MED12L	0.443861662022619
P2RY14	0.142795463358666
RP4-796I17.5	0.0727709571801504
SPRED2	0.256491338884869
NECAP1	0.0727149887463471
IGSF11	0.269120216198064
PEX12	0.0520386502012865
RP11-1094M14.1	0.02711
RP11-1094M14.11	0.0520386502012865
RP11-1094M14.14	0.0520386502012865
SLFN14	0.0726870045294454
SNORD7	0.0520386502012865
SOX5	0.561295429377831
RND3	0.187934005221055
RNF10P1	0.0915603599569843
UBTFL8	0.173202313894963
SVOPL	0.281253373097573
SERPINH1P1	0.02705
CTD-3203P2.1	0.0725790654071103
KDM8	0.0725790654071103
SERPINB11	0.229562526734922
RP11-60C6.3	0.02704
RP11-318M2.3	0.0725031082469487
ZFYVE28	0.339688415733526
CRYGN	0.142219788039546
MIR3907	0.0913724659292159
RP4-555L14.4	0.12604091292511
CADM3	0.142199799313187
CTA-134P22.2	0.109098468463786
ADH1B	0.125900991840602
RPS3AP25	0.02699
CDKN1A	0.0912205516088925
PLXDC2	0.710998996565937
ZMAT3	0.12572908879392
MCTP2	0.566932250210881
HMGB1P25	0.0517188305795532
ADAMTS9	0.422497711290832
ADAMTS9-AS1	0.125661127124302
GPR31	0.0516988418531948
TCP10L2	0.0910606417980259
RPL5P21	0.108738671389336
IGFBP7	0.29199131689727
IGFBP7-AS1	0.200994639023591
MIR554	0.0720873427386953
RP11-74C1.2	0.0516028959666748
RP11-74C1.4	0.0908967342418876
TUFT1	0.125433255643817
BRK1	0.02687
IGBP1P5	0.0720593585217937
AC010082.2	0.02686
PRSS3P2	0.02686
TRBC2	0.0720393697954353
TRBJ2-1	0.0515669162592298
TRBJ2-2	0.0515669162592298
TRBJ2-2P	0.0515669162592298
TRBJ2-3	0.0515669162592298
TRBJ2-4	0.0515669162592298
TRBJ2-5	0.0515669162592298
TRBJ2-6	0.0515669162592298
TRBJ2-7	0.0720393697954353
WBP1LP1	0.02686
PRKD2	0.108478817946678
RP11-403H13.1	0.279426403508421
RP11-747D18.1	0.0905809123654259
OR4X1	0.0513670289956465
WDR49	0.200151114771269
CHRNA9	0.108091036655326
SIRPA	0.185939130330494
PALM2	0.534482551840762
DAOA	0.140832570430277
DAOA-AS1	0.185827193462887
KIRREL3-AS2	0.071671577230442
RP11-688I9.4	0.140804586213376
RPL7AP61	0.071647590758812
EHD3	0.199727353772472
QPRT	0.156059982170056
SYT14	0.185439412171535
AC010336.1	0.071515665164847
CTD-3193O13.1	0.02668
CTD-3193O13.13	0.0511751372226065
MAP2K7	0.0511751372226065
SNAPC2	0.0511751372226065
TGFBR3L	0.02668
RNU2-16P	0.0715036719290321
RP11-556N4.1	0.0715036719290321
ANGEL1	0.155800128727398
SEC31A	0.0901011829328259
THAP9	0.02665
THAP9-AS1	0.02665
RNU7-14P	0.02664
SLC25A13	0.239492925989742
RNU6-20P	0.071347759863437
RP11-204C23.1	0.170475851619686
CTC-573M9.1	0.22620042296145
RP11-572O17.1	0.0712917914296337
SLBP	0.0712917914296337
TACC3	0.0899092911597859
TMEM129	0.0899092911597859
EFCAB9	0.0898333339996242
GPR158	0.499958023674647
RP11-54D18.3	0.35696667079767
TDRD3	0.251766003973759
CTA-125H2.2	0.288653199595428
Z98949.1	0.212208314510616
SDC3	0.212128359605183
AL353662.4	0.0265
AL732479.1	0.12364226576211
LPA	0.154804690154753
PROM1	0.366857092599774
NTN1	0.561479325660328
CTA-109P11.4	0.225117033992828
EMX2OS	0.238245629464982
GRK5	0.463950332012745
B3GALNT2	0.0506594280825614
TBCE	0.154564825438453
AC006262.4	0.0892776474068625
AC007193.6	0.106675834829156
AC012322.1	0.197612546523761
CTD-2545G14.7	0.02636
CTDNEP1	0.0505634821960415
GABARAP	0.02636
MIR4532	0.0505514889602264
