gene	p
SMC1B	0.0506434371014748
PPP3CA	0.181393693956608
WDR31	0.0281801064199791
RP11-492E3.2	0.0198448075285539
PLEKHD1	0.0433475519806829
ALX1	0.0198288165474673
AK5	0.246193147065055
PRDM2	0.0969813025453644
RP11-115A14.1	0.0197808436042072
RNU4-56P	0.01066
IGF1R	0.197520598382512
ATP2C2	0.16343182445101
ARSG	0.127803918589915
SLC16A6	0.035775822436146
SLC37A3	0.109358321906445
PTPRD	0.926769302113608
GXYLT2	0.109170427878676
FBXO4	0.0196409225196988
C5ORF51	0.0196369247744272
NELL1	0.576239001203321
RP11-763E3.1	0.01055
CAPN9	0.102122402964728
RP11-99J16__A.2	0.155988022755166
LRG_190	0.0195129946710055
MEFV	0.0195129946710055
AC079799.2	0.0276963792421074
SESN2	0.0276643972799341
RP11-44L9.3	0.0194530284919305
RP11-138I17.1	0.2375939969857
ACADVL	0.01043
DVL2	0.0194410352561155
MIR324	0.01043
DCAF12	0.0496000255855698
RP11-537H15.3	0.0275844423745008
AC009134.1	0.0194170487844856
SHISA9	0.252493593613202
EYA2	0.199943232017142
PLA2G2D	0.0275124829596107
ADGB	0.1663821604615
ADD3	0.0423760998796678
RN7SL450P	0.01037
AL117190.3	0.0350642237777893
MIR136	0.0193370938790522
RTL1	0.0274565145258074
FIP1L1	0.444085535757833
LNX1	0.17180310304988
LNX1-AS1	0.0561763165574616
SDC4	0.0628645443969601
SLFN13	0.0422241855593445
FABP2	0.0273805573656458
DACT3	0.0273605686392875
DACT3-AS1	0.0273605686392875
METTL18	0.0192571389736189
RP11-380P13.1	0.148236394673404
CUEDC1	0.0756293450493921
C4ORF3	0.01029
LAIR2	0.01029
AC010082.2	0.01029
RAB11A	0.0557125781059482
AC079753.1	0.0191571953418272
MBOAT1	0.147680708080642
POLE	0.0688251825970153
HABP2	0.135847382076509
NRAP	0.141652108210969
UBL5P3	0.0271167061777158
GNA14	0.22346596519563
RNF11	0.0270687332344558
IFT140	0.093723140148956
LA16C-385E7.1	0.0270527422533691
CTC-340A15.2	0.314342710711159
RP11-513G11.4	0.0748577802119604
SLC6A5	0.111728984852543
C1ORF101	0.093459288961026
RP11-469N6.1	0.0551568915131866
LTBP1	0.372429949508477
CHAMP1	0.01011
RP11-664H17.1	0.0413926545428378
DAPP1	0.0548970380705283
TXN2	0.0267808955748957
RP11-20G13.2	0.0267729000843524
RP11-20G13.3	0.0267729000843524
CD96	0.189772968046022
LINC00365	0.0267209293958207
RP11-46A10.5	0.0341207558936759
RP11-46A10.6	0.0187934005221055
RP11-46A10.8	0.01006
ASIC2	0.670709719718079
RP11-6C14.1	0.0340727829504159
DPP10	0.549246225129027
BCAS3	0.22519299115299
C12ORF79	0.150427159082278
CTD-2200A16.1	0.0187094478714005
PDE4D	0.59863836796047
CAPS2	0.0735025445648654
RP11-560G2.2	0.00998
EEF1DP3	0.0670581791869386
AC000003.2	0.0475172002990314
GAS7	0.285462998868638
SYT14	0.0732346956316637
LINC01122	0.36989537900624
ARHGEF38	0.10337369723476
RBL1	0.0184895718814588
MINK1	0.0537536829228316
TRPC6	0.284103765476271
PCSK5	0.459808667911298
DCDC2	0.137298563610124
PLXNA4	0.310169064647539
USP40	0.0470374708664313
CDX1	0.0402253129235112
AC002985.3	0.0260253217185508
COPE	0.0260253217185508
EGLN3	0.390503755881683
CTD-2152M20.2	0.0332092699717359
ZMAT4	0.220655550269648
RP11-184D12.1	0.230322098336538
RNU6-499P	0.0182377139293438
DCAF4	0.0399534662450378
RP1-146I3.1	0.0182057319671706
CTA-125H2.1	0.0399134887923212
MYO18B	0.395996657884953
RN7SKP169	0.00971
ADAMTSL3	0.219648118461188
PRKACB	0.083812729620494
RP11-486G15.1	0.0181217793164655
RP11-486G15.2	0.009676
EPM2A	0.0654550833330002
RP1-191J18.66	0.0180937950995639
MATN2	0.242954973395005
MALRD1	0.326755709779684
SCAF8	0.0256615268988291
ADCY9	0.188053937579205
FGFR1	0.0525503615960599
KIAA1217	0.437557217729201
FAM117B	0.0524224337473664
INTS1	0.009572
KIAA2026	0.070856037195022
MLANA	0.0458541382660179
SNOU13	0.879935716256032
AC010731.4	0.0254256599278008
DYTN	0.0708160597423053
ASXL3	0.128087758504204
AC087294.2	0.0178539303832639
TMEM11	0.032465689351206
IGFBP2	0.0253776869845407
RP11-315O6.2	0.058175189193295
RASAL2	0.0763169572361189
TAB2	0.138297999928041
SDF4	0.0251897929567724
KCNH7	0.0993119880387462
SNORA5B	0.0251178335418824
TBRG4	0.0388221043331561
CSGALNACT1	0.345776981782275
MAP3K13	0.115970592585782
CTD-2619J13.1	0.009359
GNPAT	0.0175580972331605
AC007358.1	0.0175381085068022
AC079610.1	0.299431120847842
GPR137B	0.0450465937211413
CACNA1G	0.0755373969081438
SLC9A9	0.447067853730496
AC090957.2	0.0174701468371838
C3ORF20	0.104049316185671
EFHC1	0.0573076784693433
LINC00870	0.0572756965071699
ATE1	0.10937031514226
INPP5D	0.125693109086475
RP11-375O18.2	0.0447827425332112
MAGI2-IT1	0.0571117889510316
RP11-432J9.5	0.009208
RNF220	0.192303540802987
RP11-99L13.1	0.056903906196905
KCNH1	0.278718802595336
DOCK5	0.161341003673928
NDRG2	0.0916123306455159
RP11-371F15.3	0.145621869265734
RP11-466L17.1	0.107935124589731
REPIN1	0.009123
RP4-584D14.5	0.009123
ZNF775	0.0312903522413359
RP1-214M20.2	0.0503196197344697
MIR4798	0.024414230374069
BANK1	0.228135331672936
ABCC4	0.259373713225741
SOX5	0.24601324852783
ATP5H	0.024306291251734
KCTD2	0.0376147852611127
SPAG17	0.0500037978580081
RP11-298O21.2	0.0242623160537457
RP11-298O21.6	0.0242623160537457
BBX	0.159250182896846
CLYBL	0.226664161412963
AC122714.1	0.009022
TDP1	0.0435794212064395
DIS3L2	0.163663693676766
SNORD46	0.0372829724035644
CLIP4	0.0898373317448958
OPA3	0.0613773831559
G2E3	0.0307386633938459
RPL17P35	0.0240024626110873
TRIO	0.224757236918378
TMEM132C	0.301773799577039
TEAD1	0.187110469695092
LPP	0.453104449090713
AGAP1	0.29278287046106
CDC7	0.023886527998209
MICAL3	0.200854717939082
XXBAC-B461K10.4	0.0238825302529373
RP11-777N19.1	0.0238705370171224
ABCB4	0.0666584046597719
ACO2	0.0429157954913428
IFFO2	0.0366713173769994
COL11A1	0.0991840601900528
MAML2	0.39435758232357
DSCAML1	0.298091876181833
LPHN3	0.328878512518939
RP11-798L4.1	0.008844
DYNC1LI1	0.0301549925841825
PML	0.0543373537324948
GLI2	0.139905093527251
TRAPPC9	0.462411200083153
CLRN1-AS1	0.178587276775898
FAM188B2	0.0300390579713042
MSR1	0.187894027768339
RPL37A	0.0711358793640386
ALDH1A1	0.118896942124642
MROH4P	0.0164227375760071
RNA5SP226	0.0164067465949205
CHP1	0.0163827601232904
DST	0.143559032705554
AC015989.2	0.0163387849253022
AP000797.3	0.0868630092627758
LINC00900	0.008731
RP11-98O2.1	0.0536737280173982
RP11-348B17.1	0.0536417460552249
TRPM1	0.176928212488157
RP11-18B16.2	0.0759331736900388
RP11-221J22.1	0.0535777821308782
RP11-221J22.2	0.0297192383495708
ANGPT1	0.24354264194994
NOL12	0.0591146593321367
TRIOBP	0.0647434846746435
NCL	0.023118960906049
SNORD82	0.008709
RPSAP34	0.008706
DOCK1	0.311312419795235
RP11-34F13.3	0.0294314006900108
NXN	0.193794699789319
RP11-676J12.7	0.0229670465857257
TFCP2	0.0414886004293579
ZFPM1	0.0529861158306715
MTND4P18	0.00864
MTND5P17	0.0160909247184587
FBXL7	0.188629612898325
CCDC178	0.11133720581592
GDA	0.106172118924926
NFAM1	0.0412127560056128
RP11-446J8.1	0.0905009574599925
PRM1	0.0159709923603087
RMI2	0.0904289980451025
DLG2	0.656477746550945
P2RX7	0.0902171175457043
CDH6	0.105328594672605
RP11-152K4.2	0.168488972219668
HPD	0.0226072495112757
LINC01111	0.0740142559596387
KRT8P20	0.0158590554927022
KNG1	0.0792153225580773
RP11-573D15.8	0.0896614309529425
C5ORF64	0.139477334783182
CTD-2170G1.2	0.0288877073330641
SGPL1	0.0791113811810139
RP11-196O2.1	0.0406690626486661
KCNK5	0.0574515972991233
TMED3	0.0787915615592806
WDR47	0.0286998133052958
AC016194.1	0.008499
RP11-301G19.2	0.0286038674187759
UBE2V1P10	0.0223314050875306
ATRNL1	0.197732478881911
CNTN5	0.60396336466233
SPATA4	0.0221794907672073
PHF21B	0.169848205612035
OR10AB1P	0.0283280229950308
RP11-35J10.5	0.137234599685777
GRIK4	0.293086699101707
XYLT1	0.261852315294174
CTB-35F21.1	0.0398895023206911
RNU6-236P	0.008352
CHN2	0.376771500873507
RP11-286N22.10	0.00834
SERTAD2	0.066922255847702
ZC3H18	0.0507793604407114
ATP13A4-AS1	0.008303
NMNAT3	0.0822815931814457
RP11-319G6.1	0.0873667251670058
RP5-1010E17.1	0.0280801627881875
TMEM150B	0.0396456398591195
RP11-8L21.1	0.0153673328242871
DCC	0.513130594344789
RP11-358M14.2	0.0395696826989578
RNF175	0.0395337029915128
RP11-153M7.5	0.0279682259205808
KANK4	0.0869909371114691
CAMTA1	0.455415145857736
RP11-91K8.2	0.008226
RP11-91K8.5	0.008226
SNORA33	0.0217237478062373
KSR2	0.35701464374093
RP11-575F12.1	0.0917602472205676
BBS9	0.205823915311764
NTN1	0.22629636884797
AC083873.4	0.008144
DNMT3B	0.0499318384431181
LRG_56	0.0499318384431181
PDE10A	0.393669970136843
C16ORF95	0.147932566032758
ARL14EPL	0.0214119236750473
CTD-2287O16.3	0.0496839782362748
EDEM2	0.095042396088606
VAV2	0.185911146113592
DNAH8	0.261700400973851
SNORA8	0.0148995966275021
CCDC106	0.0148716124106004
ZNF580	0.0211920476851056
ZNF581	0.0211920476851056
RNU7-190P	0.0148636169200571
SLC22A16	0.0846802403444458
MAVS	0.0543053717703216
OSBPL6	0.145429977492694
AMER2-AS1	0.0270807264702708
LINC01053	0.0327615225013093
RNU6-215P	0.0210561243458689
EMCN	0.196305283819926
TCF20	0.0840565920820657
OR5B2	0.0209841649309789
NKAIN2	0.499886064259757
LRRC28	0.0740462379218121
CDH10	0.0979247704294778
RP11-116O11.1	0.0536137618383232
RN7SL59P	0.007881
AKAP2	0.286498414894
PALM2	0.206747394469519
PALM2-AKAP2	0.286498414894
CNBD1	0.271055124909551
AC004041.2	0.0376267784969277
TMEM45B	0.0265770105660408
SEL1L2	0.106352017462151
RP11-85B7.4	0.0264570782078908
RP11-201O14.1	0.007772
FAM47E	0.0777001771001156
FAM47E-STBD1	0.12436185991101
GRIP1	0.262040209321942
ATG16L2	0.0144198671949021
FCHSD2	0.0677777733358386
LINC01081	0.0822735976909024
RP11-153F5.2	0.0262811774159374
LDLRAD3	0.211692605370571
RP11-572M11.4	0.109953985951923
ZMIZ1	0.162464370095266
MTSS1	0.174877369163792
GRXCR1	0.0673140348843252
YWHAQ	0.036999132489276
JKAMP	0.0143079303272954
L3HYPDH	0.0316141696083408
RP11-701B16.2	0.0203805053949573
A2ML1-AS1	0.0203685121591423
RIMKLB	0.036951159546016
MRPS6P4	0.0202805617631656
RP11-392O1.4	0.0314342710711158
LRG_207	0.157007447799441
RNU6-58P	0.0259573600489325
SGCG	0.157007447799441
AL133167.1	0.007628
RP11-185P18.2	0.0141919957144171
PIK3R1	0.0763089617455754
TNR	0.216633818526351
ADAM22	0.0808543981194606
SREBF2	0.0467016602636113
ROR1	0.212300262651864
MCF2L	0.139001603095854
KB-1448A5.1	0.0200566880279522
PPM1H	0.252425631943584
SV2B	0.151046809599386
MREG	0.0985804006540312
PECR	0.0754894239648838
ADRA1A	0.120843844071943
LRPPRC	0.0657749029547335
STX8	0.202026057303681
RP11-404J23.1	0.0606657844975433
CTAGE12P	0.0138921648190421
RP11-443C10.1	0.0138761738379554
RP11-443C10.2	0.0138761738379554
DPP4	0.0358197976341343
L3MBTL4	0.196904945610676
AC093642.6	0.007424
AC131097.3	0.0252577546263907
OR10W1	0.0252097816831307
AC009499.1	0.319871592421874
C9ORF153	0.0196409225196988
ISCA1	0.0137882234419787
RN7SKP264	0.0074
GPC5	0.438556654047117
AC012360.4	0.0251138357966108
C2ORF49	0.007358
RP11-332H14.2	0.0137522437345338
TGFBRAP1	0.0599701768202734
GPR39	0.151938306794968
FGGY	0.167785369051855
RP1-34H18.1	0.17161121127684
AKAP6	0.317333024174366
AC004540.5	0.0961697602552161
RP11-568K15.1	0.0302469407254309
RP4-798P15.3	0.100491322893888
OR2L13	0.045230490003638
OR2L3	0.0136802843196437
ABHD17AP6	0.013664293338557
CCDC144NL	0.007305
RPRD1B	0.0194250442750289
MMP20	0.0498998564809447
POMGNT2	0.007268
RP11-136C24.2	0.007268
LRG_86	0.0822735976909024
MYO5A	0.0822735976909024
RN7SL868P	0.0135763429425804
RP11-491F9.8	0.007226
RP11-114G22.1	0.28525111836924
AC011524.1	0.0398695135943328
RERG	0.0861114331517024
MYO10	0.214423065391119
SLC26A9	0.0634082377539068
WWP2	0.0769486009890422
MYH11	0.103173809971176
PPP1R15B	0.007173
RARS	0.0191332088701972
RNA5SP256	0.0134284263675287
AL136419.6	0.0245021807700457
CHMP4A	0.0245021807700457
TM9SF1	0.0722352593137471
TSSK4	0.0191132201438389
LRRC4C	0.457945718614701
CDC42BPA	0.11954057911338
RP5-1087E8.3	0.0190612494553072
PHLPP1	0.12771996593921
WDR72	0.147508805033961
MTND1P2	0.007109
RP11-97I14.1	0.0242863025253757
CTA-445C9.15	0.0392098856245078
TPST2	0.101922515701145
AC007796.1	0.0293434502940342
SH3BP4	0.0532899444713182
GALK1	0.0188653599369956
ITGB4	0.024186358893584
SCML4	0.0972851311860111
JRKL	0.0437353332720346
JRKL-AS1	0.0341727265822076
DSCC1	0.0291875382284391
WDR59	0.0753535006256472
CHCHD3	0.0751775998336938
CAND1	0.0290356239081159
PLCL2	0.137410500477731
ANKFN1	0.152985716056144
SEC31A	0.0238785325076657
THAP9	0.006973
THAP9-AS1	0.006973
E2F3	0.0524664089453548
LARP1	0.0288597231161625
CTD-2184D3.5	0.0185735245321639
MAPK6	0.0130366473309054
RETNLB	0.033677006168521
MMAA	0.0336370287158043
RP11-557J10.3	0.006937
MSANTD2	0.0129526946802003
IMPA1	0.012944699189657
MAT2B	0.023646663281909
CRISPLD2	0.0868710047533191
UHRF1BP1	0.0519746862769398
RP4-597A16.2	0.0285319080038858
RP11-740D6.3	0.0128687420294954
FBXL21	0.0234907512163141
LECT2	0.0234907512163141
RP11-1C1.5	0.0282960410328574
RP11-467I20.3	0.0127488096713454
DLGAP1	0.416597039269852
LRRIQ1	0.0774363259121855
RNU6-139P	0.0127288209449871
CNTF	0.0181177815711938
MIR1208	0.0181057883353788
MRPS31	0.006794
RP11-508N12.2	0.0771764724695272
TMEM144	0.0328574683878292
ARHGAP11A	0.006786
SCG5	0.0685173562110969
MIR4532	0.006783
RP11-95M15.2	0.0180098424488588
RNA5SP280	0.0464697910378546
TEK	0.199755337989374
CCDC169-SOHLH2	0.0723991668698853
SOHLH2	0.0766247836220372
LPAR6	0.012572908879392
LRG_517	0.0179138965623389
RB1	0.0179138965623389
AUTS2	0.318524352265322
ARHGAP20	0.0506434371014748
ACBD7	0.0277843296380841
DCLRE1CP1	0.0549889862117765
OLAH	0.037143051319056
RAB26	0.0178579281285355
RP11-304L19.5	0.006728
SNORD60	0.0178579281285355
TRAF7	0.006728
ATCAY	0.0228870916802923
RN7SL202P	0.0125169404455887
MGARP	0.006715
COA7	0.0124929539739587
TLR9	0.0369751460176461
TWF2	0.0228231277559456
PKIA	0.0323497547383276
RNU6-1338P	0.006686
SLC4A4	0.10409329138366
HTR7	0.045638260021348
RP11-463M14.1	0.012345037398907
ADAMTS7	0.0123290464178204
SAMD3	0.115522845115355
AC012322.1	0.0541414642141832
RP11-744D14.1	0.006615
RP11-268G13.1	0.006607
AP000357.4	0.006607
ARL5AP4	0.006607
FOXRED2	0.0272006588284208
TENM2	0.394557469587153
SLC11A2	0.0173981874222938
HUS1	0.191412043607405
PKD1L1	0.125956960274405
BMPR1A	0.0535937731119649
LRG_298	0.0449666388157079
INSC	0.0702763641306303
RP11-467K18.2	0.0535058227159881
SCUBE2	0.0864512414997941
ENPP7	0.0121451501353237
RGS12	0.0659707924730452
PREX2	0.190096785413027
TBX20	0.0172702595736005
NPFFR1	0.0403252565553028
DPY19L2P3	0.0172342798661554
EAF2	0.0120771884657054
IQCB1	0.0221155268428607
LRRTM4	0.30573556514126
RP11-702F3.2	0.00647
AEBP2	0.156699621413523
MVB12B	0.138569846606514
GATA4	0.0812781591182573
FAM98A	0.0119652515980987
BMPER	0.130826214015295
AC097721.2	0.0264570782078908
MYO6	0.0483087538628214
C12ORF39	0.0264171007551741
EPB41L4A	0.144834313447216
ZBTB7C	0.248391906964472
PTGES3	0.006377
RN7SL809P	0.006377
SLC9C2	0.0216038154480873
CES1P2	0.0117893508061453
RP11-806J6.1	0.0117733598250587
CACNB2	0.249615217017602
LSM14A	0.0215078695615672
AK3P5	0.006285
ITGB1	0.0598262579904933
NUTM1	0.0391019465021728
FOXP1	0.28400382184448
RP11-497G19.3	0.0213479597507006
ZNF608	0.05943447895387
ORC3	0.0212919913168973
LINGO4	0.0212400206283656
RORC	0.034504539439756
KPNA7	0.0211880499398339
ST6GALNAC5	0.0385462599094111
RP11-172F10.1	0.101126964392083
RP11-639F1.2	0.006103
AC016831.7	0.0665344745563502
MIR29A	0.0466017166318197
AC012456.3	0.0162908119820421
LPIN1	0.0741701680252338
DNAH14	0.115091088626015
RP11-452N4.1	0.0252577546263907
C1ORF95	0.0462259285762829
LINC01091	0.0961657625099444
RP11-15K3.1	0.0540695047992932
VAV3	0.188637608388869
LINC00871	0.117421774119397
AL591415.1	0.0160789314826438
FOXK2	0.0805825514409872
RP13-638C3.3	0.0112576506850136
TMEM178B	0.178007603711507
RP11-305B6.3	0.151354635985304
CTSC	0.0334291459616776
LRG_50	0.0334291459616776
SLC30A10	0.102086423257283
WDPCP	0.140436793648382
LINC00410	0.0204684557909339
BIRC8	0.0111617047984937
ZCCHC6	0.0247820229390624
RP11-541P9.3	0.132833082141672
ACBD6	0.0567919693292983
LHFPL2	0.111784953286347
RP11-190I17.2	0.0157671073514538
AC092988.1	0.0201686248955589
CLSTN2	0.317005209062089
RP11-380I10.4	0.0751975885600521
RP11-532L16.1	0.005859
TREML5P	0.0201006632259406
AGPAT4	0.114291539571682
ARRB2	0.0200686812637673
RP11-399E6.4	0.0156071975405871
TMTC1	0.151174737448079
MUC13	0.044546875562183
KCNQ3	0.252001870944787
CHD7	0.0596783414154417
LRG_176	0.0596783414154417
CALCOCO1	0.0199127691981722
NRN1	0.0154113080222754
RP11-266O8.1	0.152889770169624
ZDHHC2	0.0516508689099348
IDH3B	0.0153513418432004
NOP56	0.0153513418432004
SNORA51	0.0439831934788779
SNORD110	0.0153513418432004
SNORD56	0.0400773963484594
SNORD57	0.0107579325260553
SNORD86	0.0107579325260553
HSPG2	0.0477210853078863
INSL6	0.0107179550733386
RP11-15B24.5	0.0626326751712034
PSMD11	0.005692
SMU1	0.0279362439584074
CCM2	0.0319419847206176
PIEZO2	0.200806744995822
MTHFD1L	0.134759995362616
RNU6-302P	0.0194850104541039
RP1-99E18.2	0.0236506610271807
COL14A1	0.124713661494917
RP11-50B3.2	0.0277003769873791
RP5-860P4.2	0.0194330397655722
NR3C2	0.153601368827981
PRKG1	0.473145146137578
JAK2	0.0432036331509029
RP11-355E10.1	0.0193211028979655
RP11-461O7.1	0.0275204784501542
AL132709.1	0.0193011141716072
KLHL3	0.0616332388532868
EIF2B3	0.0429317864724296
NKAIN3	0.207071211836524
SNRK	0.0191611930870988
C17ORF112	0.005549
RP11-513H8.1	0.0824534962281274
CDH5	0.0350602260325177
EML1	0.0855837307758425
SSBP3	0.102542166218253
CMIP	0.157055420742701
PDLIM1	0.0461379781803063
NTM	0.417996250114935
DAW1	0.0385302689283245
GRID2	0.29590111177296
RP11-168K9.2	0.022963048840454
RGS6	0.277019760854878
TMEM108	0.142631555802527
RP11-22H5.2	0.0875226372326008
PCDHGA1	0.0738023754602404
PCDHGA10	0.0563122398966983
PCDHGA11	0.0527382556238282
PCDHGA12	0.0418563929943512
PCDHGA2	0.0738023754602404
PCDHGA3	0.0703603167813354
PCDHGA4	0.0668782806497136
PCDHGA5	0.0668782806497136
PCDHGA6	0.0668782806497136
PCDHGA7	0.0633802535370052
PCDHGA8	0.0633802535370052
PCDHGA9	0.0598582399526667
PCDHGB1	0.0668782806497136
PCDHGB2	0.0668782806497136
PCDHGB3	0.0668782806497136
PCDHGB4	0.0633802535370052
PCDHGB6	0.0598582399526667
PCDHGB7	0.0527382556238282
PCDHGC3	0.0227551660863273
RN7SL68P	0.005443
AC104389.28	0.190120771884657
HBE1	0.193039125932974
HBG2	0.295169524388245
OR51A10P	0.0145637860246821
AL596330.1	0.0101822572069353
CNIH3	0.10378146725247
RP11-3L21.2	0.0226951999072523
TFAP2B	0.0101742617163919
RNA5SP199	0.005427
RP11-321F6.1	0.0936311920077076
CTB-43E15.3	0.0488324584934097
DUSP18	0.0303268956308642
SLC35E4	0.0341127604031326
SEMA5A	0.219927960630205
TCERG1L	0.125241363870777
CPNE5	0.0993199835292895
RNF149	0.0300390579713042
TTI1	0.0184136147212972
RP11-269F21.3	0.0336450242063476
CTC-297N7.11	0.0408809431480645
CTC-297N7.7	0.00996238121699367
MYH3	0.0222034772388373
RFTN1	0.0787715728329222
RCAN3	0.0182297184388005
RP4-594I10.3	0.0141760047333304
PARK2	0.472341599337973
GSTM5P1	0.005245
NOSTRIN	0.0476011529497363
AC069277.2	0.0648514237969785
MBD5	0.116766143894843
EFR3B	0.0439192295545312
GUSBP6	0.0180178379394021
MTND2P4	0.00981446464194191
MTND3P2	0.005184
MTND4P2	0.005184
RP11-3N2.11	0.005184
RP11-3N2.5	0.00981446464194191
RP11-3N2.7	0.00981446464194191
RP11-3N2.8	0.005184
RP11-3N2.9	0.005184
RP11-438D8.2	0.0542134236290732
ZBTB38	0.0507593717143531
OPCML	0.442942180610136
MYOM3	0.0506354416109315
RP11-293P20.2	0.0401373625275345
KRT76	0.0179178943076105
KHDRBS2	0.11548686540791
HMCN2	0.0771604814884406
KIFAP3	0.0433875294333995
AC026188.1	0.194194474316486
SLC1A1	0.0867430769046258
FGF12	0.196349259017914
GPRC5A	0.0325616352377259
CASC7	0.025217777173674
WNT9B	0.0288517276256192
CCDC80	0.0288237434087175
MTHFD2P7	0.013724259517632
CDH4	0.281861030378866
INTS8	0.0321818494369176
ST8SIA5	0.0758732075109638
SCUBE1	0.116378362603492
RNA5SP67	0.004961
RP11-560A15.4	0.0173462167337621
AC010148.1	0.0491083029171547
LINC00906	0.004944
ABCC5	0.0353280749657193
CCSER1	0.292570989961662
AC005786.3	0.00937471266205858
MFSD12	0.024570142439664
RP1-116K23.1	0.004918
OXR1	0.194558269136207
PAPSS1	0.0516908463626514
ZNF804B	0.185819197972344
ELF1	0.0347763861182293
RN7SKP163	0.004871
SENP6	0.0169744264234971
AC007394.3	0.004868
UNC13B	0.0481168620897814
PAPPA2	0.131861630040657
CCNG2	0.104768910334571
AC006277.2	0.00916682990793194
ZNF57	0.0131046090005237
CCDC26	0.148224401437589
FAF2	0.0240104581016307
SLC38A1	0.0542334123554316
EVC	0.0950623848149643
GNAQ	0.0604858859603183
KCNQ1	0.152749849085116
LRG_287	0.152749849085116
PTPRG	0.325420462858948
TPD52	0.0665224813205352
AL031655.1	0.004772
AL031655.2	0.004772
XKR6	0.126548626574612
PTPRT	0.39939474136587
PNPLA3	0.0566720369711483
SAMM50	0.0566720369711483
AC104820.2	0.0723352029455387
TRPS1	0.0844883485714057
MACROD2	0.623508341295509
ABCB1	0.0531100459340932
MEIS2	0.0870189213283707
PRR16	0.0838886867806558
RP11-307N16.6	0.200402972723384
SPATA13	0.200402972723384
SPATA13-AS1	0.0163547759063888
TSKU	0.004708
ADCY3	0.046381840641878
CENPO	0.0233068549338173
RP11-443B20.1	0.012692841237542
RP11-702H23.4	0.0495080774443214
FOXK1	0.0197808436042072
IL19	0.0266049947829424
ROBO2	0.411379981690327
MTUS2	0.153489431960374
RIMBP2	0.166673995866331
STK38L	0.0297232360948425
CTD-2525I3.6	0.0195449766331789
ZNF610	0.0229590510951824
NTF3	0.0515269388065132
AC004538.3	0.185799209245985
LOXHD1	0.159222198679944
OAS1	0.0226352337281773
OAS3	0.0158510600021587
RP1-71H24.1	0.0574356063180367
Y_RNA	0.843228419171587
ST6GALNAC3	0.202561755170084
RP4-718N17.2	0.0191891773040005
GMDS	0.223989669826218
C6ORF165	0.0416884876929412
SLC35A1	0.00856716811718194
RP11-13J10.1	0.0222714389084556
RAN	0.004494
AP2M1	0.00847521997593359
DVL3	0.0121131681731503
EIF2B5	0.192275556586085
RP11-440I14.2	0.0188853486633539
RP11-440I14.3	0.0155432336162404
