gene	p	score
HMGB1P46	0.1222750368792	1.16368898781395
DNAJB14	0.0702923551117169	1.47361711625938
AC009474.1	0.166749953026493	0.967088275641495
RP11-434H14.1	0.187166438128895	0.888386515581516
CTD-2576D5.2	0.0974810207043227	1.29603902174349
CTD-2576D5.3	0.0974810207043227	1.29603902174349
LINC01138	0.03743	1.78132115769947
RNVU1-10	0.03743	1.78132115769947
RP11-495P10.3	0.0974690274685077	1.2961086510143
RP6-74O6.6	0.03743	1.78132115769947
FCGBP	0.145030202965527	1.05798911283764
SGMS2	0.166638016158886	0.967536242864803
RNU7-165P	0.0974170567799761	1.29641045049319
OR10T1P	0.03741	1.78156620263257
CTD-2378E21.1	0.294621833286027	0.539932379850988
APOA2	0.122019181181813	1.16495214972085
MIR5187	0.0701644272630236	1.47456751249487
RP11-715C4.1	0.0701524340272086	1.47465668045281
FAM71C	0.0973331041292711	1.29689822231505
FRY	0.607813193358946	-0.273623967503714
DDO	0.243202833601849	0.696036986342876
PTBP1P	0.0971691965731327	1.29785142905237
NCKAP5-IT1	0.0971212236298727	1.29813063957633
RP11-705O24.1	0.398503244170288	0.257223183223596
RP1-209B5.2	0.0699365557825387	1.47626371259836
RP11-402G3.4	0.0969813025453644	1.29894558219851
RPS7P5	0.121543449494485	1.16730579562584
RP4-734C18.1	0.260105300610456	0.643020803331703
OR56A1	0.0969213363662894	1.29929510754673
RNA5SP329	0.0969213363662894	1.29929510754673
RP11-428G5.1	0.0698326144054753	1.47703883042379
RP11-428G5.6	0.0969093431304744	1.29936503166692
CAMK1D	0.829428202493794	-0.951908092567714
FAM107B	0.663237933805334	-0.421316295657633
AC009336.1	0.0698046301885736	1.47724766768399
HOXD10	0.0968693656777577	1.29959815796356
HOXD11	0.0968693656777577	1.29959815796356
HOXD12	0.0968693656777577	1.29959815796356
HOXD13	0.121415521645792	1.16793981306248
WDR11-AS1	0.383983433343594	0.295035361654834
RP11-370A5.1	0.242323329642082	0.698848589139324
RP11-739L10.1	0.259817462950896	0.643908258932626
VPS13B	0.473504943212028	0.0664621557198022
C10ORF71	0.121271602816012	1.16865364432482
C1ORF229	0.0696966910662387	1.4780537869653
FGFR3P6	0.0696966910662387	1.4780537869653
ZNF669	0.03714	1.78488482860213
CTD-2349B8.1	0.205176280577754	0.82327335694307
RPS15AP34	0.0966814716499894	1.30069479885667
RP11-712B9.2	0.308981734301854	0.498738712363899
SESN3	0.18571525659528	0.893797002657798
AC013460.1	0.223793780307906	0.759443064520375
LRG_343	0.16532675570978	0.972798393257156
MIR4457	0.0696167361608053	1.47865153218088
TERT	0.16532675570978	0.972798393257156
ABCB4	0.241803622756765	0.700512589813117
TIPARP	0.121031738099712	1.1698446881912
ENSAP1	0.16520682335163	0.973281032553855
KCNJ5	0.259181821452701	0.645869856091625
LRG_333	0.241711674615517	0.700807191848327
SRP54	0.185471394133709	0.894708771994378
RP1-90J4.2	0.03707	1.78574843010666
AC079781.5	0.0695207902742853	1.47936952454183
ASNS	0.143674967318432	1.06395312569923
COL11A1	0.339468539743585	0.413914015063435
COX5AP2	0.12078787563814	1.17105728644268
RP11-1033H12.1	0.143479077800121	1.06481831456748
DEK	0.143459089073762	1.06490664396815
MS4A3	0.143295181517624	1.06563125868343
OOSP2	0.143295181517624	1.06563125868343
DDX10	0.323477558656918	0.457996275201198
AC004769.1	0.0960898053497827	1.30415831107285
RNF20	0.164451249495285	0.976326889197911
ANKRD33	0.12042807856369	1.17284951667183
STK32B	0.727797522197481	-0.60616535558562
AC087793.1	0.0960458301517944	1.30441635944353
TOP1MT	0.222662418396025	0.76323235380311
SUSD1	0.459081078271855	0.10274903338107
ZNF223	0.222430549170268	0.764010310485001
HNF1B	0.222422553679725	0.764037144823699
RP11-697E22.2	0.203769074242127	0.828233723947668
CTD-2332E11.2	0.0690650473133153	1.48279044824674
AVEN	0.394737368124378	0.266992759026799
AC117481.1	0.03672	1.79008654177736
MYLKP1	0.0690170743700553	1.48315155628675
OR7E66P	0.03672	1.79008654177736
RP11-65M17.3	0.394609440275685	0.26732507688134
RP11-563D10.1	0.0689571081909803	1.48360321348322
RNU6-16P	0.119988326583807	1.17504514933558
C14ORF37	0.503819845607078	-0.00957507931204787
RP11-999E24.3	0.163823603487633	0.978863949358104
RNA5SP292	0.0688851487760903	1.48414560192413
GRM1	0.380441431032897	0.304321637521151
RNA5SP222	0.068877153285547	1.48420589426384
RPL39L	0.203069468819586	0.830707412900732
IGLV10-67	0.203037486857412	0.830820617299067
LL22NC03-23C6.12	0.203037486857412	0.830820617299067
LL22NC03-23C6.13	0.203037486857412	0.830820617299067
LL22NC03-23C6.15	0.203037486857412	0.830820617299067
PRAMENP	0.256943084100567	0.652798535016561
RP11-293I14.2	0.183692397487817	0.901382853258253
THAP2	0.0954901435590327	1.30768466398931
TMEM19	0.142239776765904	1.070310535951
GPR26	0.183664413270915	0.90148815944685
SCN7A	0.256767183308614	0.653344257087475
GJB7	0.18360444709184	0.901713849235624
RP1-102H19.8	0.18360444709184	0.901713849235624
SMIM8	0.0687612186726686	1.48508074014459
ALKBH8	0.221347160201646	0.767651393870347
CCDC61	0.221287194022571	0.767853226958627
RAB27B	0.379386026281177	0.307093700379276
RP11-839G9.1	0.119368676066698	1.17814864424239
RP11-99A1.2	0.0952063036447444	1.30935948881872
TMEM30A	0.0685813201354436	1.48644051412035
CLNK	0.456542510024346	0.109148105573538
AMZ2	0.0951663261920277	1.30959567488559
ARSG	0.392814452648706	0.271991044520396
RP11-147L13.2	0.0685573336638136	1.48662202509689
RP11-56F10.3	0.0685493381732702	1.4866825396412
CTD-2341M24.1	0.272846114791258	0.60422775639878
NRG3	0.938290803986552	-1.54058265496629
RNA5SP280	0.320655150495121	0.465867562278587
RP11-179D22.1	0.238629413011062	0.710718285730004
TEK	0.671709156035996	-0.444637575910167
RP11-122D10.1	0.220623568307475	0.770088939328841
RNU6-910P	0.0684533922867503	1.48740913920633
TM4SF19	0.16268824383048	0.983469360963841
UBXN7	0.16268824383048	0.983469360963841
HAVCR1	0.162600293434503	0.983826988975606
KCNN4	0.119004881246977	1.17997599492465
SV2B	0.521985600121532	-0.0551376520505228
HNRNPA3P14	0.141348279570322	1.07428144398474
DICER1-AS1	0.0683534486549586	1.4881668497221
STK32A	0.417572489116139	0.208107567851239
MESTP3	0.162360428718203	0.984802978262938
AGBL1-AS1	0.0948065291175777	1.31172464497462
RP11-307N16.6	0.779520350522305	-0.770574300549263
SPATA13	0.779520350522305	-0.770574300549263
MRPL9P1	0.0682335162968086	1.48907723162317
ZFHX4-AS1	0.390651672456734	0.277620954444655
RIOK3P1	0.0682215230609936	1.48916833771534
AC046143.2	0.094646619306711	1.31267276509277
AC046143.3	0.094646619306711	1.31267276509277
LSG1	0.162072591058643	0.985975405104988
RP11-534C12.1	0.094646619306711	1.31267276509277
TMEM44	0.18206931290752	0.907507233931697
JAZF1-AS1	0.237370123250487	0.714787684073466
MRPL37P1	0.140920520826254	1.07619279440065
SHISA2	0.118601108974538	1.18200877780552
RP3-329E20.2	0.140884541118809	1.07635374149495
TFEC	0.416561059562407	0.21069904593873
TBCEL	0.219416249235431	0.774166225337508
HGFAC	0.0680935952123003	1.4901409060639
RGS12	0.318720241783634	0.471280437579101
ADORA1	0.219308310113096	0.774531377428574
CHI3L1	0.181801463974319	0.908521181607426
MYBPH	0.181801463974319	0.908521181607426
OR10Z1	0.03616	1.79709839805607
AKNA	0.236950359996962	0.716146781527441
CDC25C	0.140636680911966	1.07746324664314
FAM53C	0.0944147500809543	1.31404963887076
GLYCAM1	0.0943747726282377	1.31428728281392
C16ORF97	0.200642837439684	0.83932728709616
AC009312.1	0.118241311900088	1.18382429277016
PRSS51	0.286750272846115	0.562903575019479
PRSS55	0.236650529101587	0.717118375809843
AC104135.3	0.0942588380153594	1.31497687033082
AC104135.4	0.0679017034392603	1.49160240682219
PHTF2	0.181245777381557	0.910627729598456
AC020915.2	0.118041424636505	1.18483460041333
RP11-142I20.1	0.347196181353717	0.392901325273836
AQP6	0.0941149191855793	1.31583378089567
NRG2	0.286230565960798	0.564430580443541
CHRM2	0.47511603455651	0.0624153526969417
LRG_405	0.463586537193023	0.0914021236500796
CTD-2245F17.3	0.117849532863465	1.18580563485594
ZNF665	0.18091796226928	0.911872338499454
DBH-AS1	0.199887263583339	0.842023986659852
VEGFA	0.117797562174933	1.18606881584343
C3ORF83	0.117777573448575	1.18617006117801
RNA5SP123	0.03593	1.80000404196893
RNU6-377P	0.03593	1.80000404196893
RNU6-404P	0.03593	1.80000404196893
TSEN2	0.0939430161388977	1.31685858091652
OR2AH1P	0.0676698342135036	1.49337264859981
OR5AR1	0.0676698342135036	1.49337264859981
RP11-165P7.1	0.331956776378123	0.434516311125305
RPL26P20	0.03591	1.80025742597041
C9ORF92	0.451133560671781	0.122797920064627
ADCY3	0.316757348855246	0.476785744748987
CENPO	0.160749337373721	0.991382842937648
RP11-443B20.1	0.117637652364067	1.18687911923424
PMFBP1	0.217897106032198	0.779314946851998
AC098592.8	0.0675538996006253	1.49425952718923
ATP6V0A2	0.0937631176016727	1.31793252910463
RPL27P12	0.0675419063648103	1.49435134035508
DFNB31	0.42642749489288	0.185476909249754
AC007787.2	0.03587	1.80076454100175
NFIX	0.139677222046766	1.08177066594897
ZNF343	0.217737196221331	0.779858118887218
OR56B4	0.093639187498251	1.31867324525731
LGI2	0.300758372278035	0.522220600151574
RP11-557H15.4	0.316061741177976	0.478740173435789
CYCSP55	0.03577	1.80203435861464
HMGA1	0.03577	1.80203435861464
ARHGAP1	0.0673740010634002	1.49563804945866
SPAG1	0.160253616960035	0.993416068914004
CDON	0.437972983237454	0.156110443619365
CTC-265F19.2	0.117209893619998	1.18905052056714
RP11-488P3.1	0.0672900484126953	1.49628233364827
RP11-44H4.1	0.160081713913353	0.994122098868682
CTA-85E5.10	0.160005756753191	0.994434223498763
MTMR3	0.234695631663742	0.723469862319965
RP11-135D11.2	0.159989765772105	0.994499946292756
LINC00362	0.117025997337502	1.18998574555504
AC018463.5	0.03568	1.80317968407137
AC099344.2	0.0933193678765176	1.32058812125204
ROCK2	0.159933797338301	0.994730009908368
NDUFA9P1	0.03568	1.80317968407137
QRSL1	0.216829708044663	0.782944990457487
RTN4IP1	0.159845846942325	0.995091644860658
FBLN2	0.372845715016731	0.324325745614285
RP1-111D6.3	0.179558728876913	0.917048057680475
KLF13	0.284011817335023	0.570964606967975
KB-1410C5.3	0.0930954941413044	1.32193142102008
AL078585.1	0.179210925038278	0.918376384028342
MYL7	0.0929995482547843	1.32250785179641
ACIN1	0.198068289484731	0.848541305525568
CDH24	0.0929875550189693	1.32257993654697
PSMB11	0.138597830823416	1.08664062974659
CSRP2	0.179007040029423	0.919155811984753
RP11-461F16.3	0.116498294961642	1.19267523058459
PRL	0.159214203189401	0.997692674748875
RP3-404K8.2	0.250622648826062	0.672531650713465
LINC00301	0.0928476339344609	1.32342143358942
LINC01108	0.0668383031969969	1.49975990653558
RP11-90E5.1	0.116342382896047	1.1934715040833
RN7SL679P	0.03543	1.80637361553109
RPS6KA1	0.197596555542674	0.850237402254708
RP1-35C21.2	0.357438404739727	0.365314294165696
LSM14A	0.116262427990613	1.19388014315856
LINC00348	0.313687080486606	0.485426045048963
LPAR6	0.0667423573104768	1.50050084562965
LRG_517	0.0926837263783227	1.32440838067845
RB1	0.0926837263783227	1.32440838067845
AQP7	0.116114511415562	1.19463665146674
RP11-311H10.4	0.116114511415562	1.19463665146674
KIAA0930	0.313311292431069	0.486486062356047
MIR1249	0.137986175796851	1.08941175130379
NUP50	0.197212771996594	0.851619084016594
RP11-475O6.1	0.533627034352625	-0.0843905364129636
AGXT2	0.297804038522273	0.530726849970019
MIR4306	0.0353	1.80804176892647
SCRN1	0.158502604531044	1.00063105808041
RP11-372E1.6	0.115890637680348	1.19578293920702
RP11-91G21.1	0.03527	1.80842744278866
U2SURP	0.158442638351969	1.00087906945323
RP11-328M4.2	0.232452896566337	0.730792683617735
RP11-328M4.3	0.158366681191808	1.00119330559805
RP4-705D16.3	0.158298719522189	1.00147454807763
CTD-2234B20.1	0.03522	1.80907083095324
CEACAM16	0.137526435090609	1.0915001402993
CTB-171A8.1	0.265594204868454	0.626192921186946
CTC-550B14.6	0.177791725466837	0.923813450554164
CTC-550B14.7	0.196581128243671	0.853896648938996
GP6	0.137502448618979	1.09160923042021
TTC39B	0.491059042699917	0.0224135328637608
PPIL1	0.158018877353173	1.00263344093969
FAM101A	0.532499670186015	-0.0815549084557086
AC102953.6	0.03513	1.81023082033613
INTS1	0.03513	1.81023082033613
LINC00371	0.341119608540783	0.409409434611352
RN7SL120P	0.0661946662082585	1.50474623060246
SERPINB5	0.24833993627594	0.679722995805165
HLA-L	0.0919081637956193	1.32909591572899
NDRG4	0.213955329194334	0.792772024584202
MARC1	0.264634746003254	0.629121536473005
MARC2	0.177124102006468	0.926380635369167
H3F3C	0.157479181741498	1.00487225982514
GAPDHP15	0.03502	1.8116519011722
LINC00680	0.03502	1.8116519011722
XXBAC-BPG55C20.7	0.03502	1.8116519011722
RP11-720L2.2	0.0918042224185559	1.32972636492108
RP11-710E1.2	0.115111077352373	1.19978679295878
SPARCL1	0.264402876777498	0.62983009451464
RN7SKP171	0.0917842336921976	1.32984766575835
APOL2	0.136794847705894	1.09483325279259
AC010887.1	0.03497	1.81229905826595
AP000892.4	0.0917362607489376	1.33013886763042
AP000892.8	0.0917362607489376	1.33013886763042
CEP164	0.264258957947717	0.630270048236091
LINC00642	0.0917122742773075	1.33028451087352
AC099326.1	0.03495	1.81255813376159
RP11-369C8.1	0.0916323193718742	1.33077019226505
AC018690.1	0.03492	1.81294697526425
RP11-419J16.1	0.230693888646803	0.736563600367228
RACGAP1	0.1148392306739	1.20118754065428
RP11-644C3.1	0.488784325640339	0.0281172308435083
ASUN	0.114787259985368	1.20145559913453
FGFR1OP2	0.195161928672229	0.85903019496215
AC068134.5	0.03488	1.81346585737775
AC068134.6	0.03488	1.81346585737775
ALPPL2	0.0915043915231809	1.3315479360648
POLR2F	0.0658348691338085	1.50754999824824
RPE	0.0914404275988343	1.33193711018164
CYP2C18	0.0914284343630193	1.33201010279039
NPTN	0.114655334391403	1.20213644329758
AHDC1	0.0657948916810919	1.50786226038823
RP1-159A19.4	0.0657948916810919	1.50786226038823
EYA1	0.539703607165559	-0.0996870452894744
RP11-326E22.1	0.247076648770094	0.683717932525926
FBP1	0.230178179506758	0.738260180233787
RP11-249M12.2	0.11455139301434	1.20267325871104
RP11-709B3.2	0.0657349255020169	1.50833092945863
PET112	0.136131221990797	1.09786728787165
OR4C4P	0.03478	1.8147652031135
C18ORF25	0.0656909503040285	1.50867483079024
FAM159A	0.136075253556994	1.09812363266768
FAM155A	0.895263071627602	-1.25501350695414
SNORD31	0.0656749593229419	1.50879993006937
MBOAT2	0.262935704262796	0.634320916923064
AIM1	0.309509436677714	0.497241338524629
ZNF365	0.548538624215942	-0.121970032587849
FMN2	0.825694308410057	-0.93728615410879
RP11-567G24.3	0.0910966215054709	1.33403238578504
NAA11	0.212256287453876	0.798616917716731
ATP6V1F	0.114211584666248	1.2044306555227
RP11-309L24.4	0.135799409133249	1.09938810194824
RP11-309L24.9	0.114211584666248	1.2044306555227
ENAM	0.0909926801284076	1.33466699546119
NLRP13	0.229474576338945	0.740578327529854
SLC28A1	0.33811330409649	0.417617761995277
CTB-49A3.4	0.0654310968613702	1.51071062677761
CTB-49A3.5	0.114079659072283	1.20511394236955
RP11-125B21.2	0.790793992188406	-0.809179307286115
AC087645.1	0.114039681619567	1.20532111010644
AFMID	0.135607517360209	1.10026877051328
BIRC5	0.114039681619567	1.20532111010644
RP11-219G17.6	0.03464	1.81658945036275
RP1-276J11.2	0.0908567567891709	1.33549768155696
RP1-276J11.3	0.135547551181134	1.10054415450166
SHROOM3	0.617667635453604	-0.299360851683171
RP11-136I14.5	0.193826681751492	0.863880821192797
CLCA1	0.308482016142895	0.500157711561657
ZNF516	0.452680688091916	0.118891424053688
KCP	0.211568675267149	0.80099014601753
GS1-111G14.1	0.090748817666836	1.33615800112769
MPPE1	0.228842932586022	0.742662786665386
RP11-820I16.1	0.155740162548323	1.01212074398233
RP11-820I16.4	0.155740162548323	1.01212074398233
ATP2B2	0.781483243450694	-0.777212322814146
RN7SKP76	0.0652591938146885	1.51206083281972
AC107016.1	0.0652272118525152	1.51231233828659
KRT18	0.0652272118525152	1.51231233828659
NTRK2	0.654734729612499	-0.398135183599254
RP11-68L1.2	0.245241683690399	0.689540227314685
SSTR5	0.135147776653967	1.10238218476164
SSTR5-AS1	0.135147776653967	1.10238218476164
RP11-383B24.3	0.0651832366545269	1.51265831457809
RP11-45H22.3	0.155464318124578	1.01327539594549
GLIPR1L1	0.0905009574599925	1.33767649952619
RPL21P109	0.03453	1.81802704029171
RP1-230L10.1	0.210821096901348	0.803575471321491
PNPT1	0.19281525219776	0.867568669126855
RP11-554J4.1	0.113336078451753	1.20897576324808
SMEK2	0.276580008874994	0.593031580260044
PIWIL1	0.210537256987059	0.80455847296535
CRYGS	0.0649513674287702	1.51448555453089
AL117380.1	0.11325612354632	1.20939208741582
LYG2	0.03442	1.81946839732287
CDYL	0.427055140900532	0.183876575129979
AC112198.1	0.113176168640887	1.20980862130803
RP11-45H22.2	0.0344	1.81973086874614
CCT5	0.134552112608489	1.10512777902727
CTD-2256P15.1	0.1131601776598	1.20989195327837
FAM173B	0.210309385506574	0.805348206246587
LRG_361	0.134552112608489	1.10512777902727
C6ORF99	0.154788699173666	1.01610917931535
OSTCP1	0.192491434830755	0.868751858990425
CTA-85E5.6	0.03438	1.81999346559286
FAM110C	0.03437	1.82012481109314
ZNF138	0.0648154440895335	1.51555905043756
SYBU	0.335182956812358	0.425645865931183
RERGL	0.334991065039318	0.426172533419194
AC092168.2	0.17369803430865	0.939652049261462
NPAS2	0.52440423601089	-0.0612105497815995
EEF1A1P9	0.0646515365333952	1.51685588753056
RP11-49K4.2	0.03425	1.8217034118492
AHSG	0.112760403132633	1.21197798930709
SLC43A1	0.112744412151547	1.21206154048637
NEIL2	0.209653755282021	0.807623228613017
SUB1P1	0.134044398958987	1.10747457729003
RAB18	0.03418	1.82262636283618
CPNE8	0.334487349135088	0.427555598641924
MAGI2-IT1	0.191727865483867	0.871546677459115
ITGA9	0.658352689083357	-0.407971468473013
ADAMTS14	0.387829264294938	0.284981221682048
AC008410.1	0.0896054625191393	1.34318855997788
KIF4B	0.0896054625191393	1.34318855997788
RN7SL223P	0.0895894715380525	1.34328736095784
RP11-124B13.1	0.578989449950228	-0.199308922432376
LRRC37A5P	0.191444025569579	0.872587325973064
PTGR1	0.153897201978084	1.01986096657447
ZNF483	0.173086379282085	0.942038833122966
RP11-350G13.1	0.0895534918306076	1.34350971111912
MED9	0.0643796898549218	1.51901238042977
RP11-731D1.1	0.0643517056380202	1.5192347737264
EPS8L1	0.133604646979104	1.10951217777882
RDH13	0.208974138585838	0.809985904211784
RELA	0.112292666935848	1.21442536608181
SSBP2	0.447827425332113	0.131152272628149
VIPR1-AS1	0.153613362063796	1.02105849846605
RN7SL497P	0.0893815887839259	1.34457296873053
CTD-2047H16.2	0.112164739087155	1.21509600221005
LINC00284	0.225836628141728	0.752628383887687
ANGPTL2	0.112072790945906	1.2155783596888
RALGPS1	0.412055600641238	0.222260369233984
SGSM1	0.550977248831659	-0.128130749103933
SGMS1	0.550921280397856	-0.127989301965287
C10ORF11	0.780879583914672	-0.775167259036363
HS3ST5	0.435574336074454	0.162199603344742
HIP1	0.423661055164887	0.192536333404522
CCDC85C	0.172342798661555	0.944947661092461
CCNK	0.0640638679784602	1.52152662140564
RNU6-572P	0.03391	1.82620093880212
SIL1	0.257978500125929	0.649590145453713
CTD-3107M8.1	0.0640398815068302	1.52171796978183
RNU6-531P	0.0640078995446568	1.52197318765224
AC116606.1	0.0890257894547475	1.34677850696292
GPR3	0.0639759175824834	1.52222850469667
RP1-144C9.2	0.03386	1.8268654643099
HSPD1P14	0.132861066358574	1.11296809414503
CNNM4	0.03384	1.82713150054648
MIR3127	0.03384	1.82713150054648
